cover_img_1_1,create_time,is_pay_subscribe,is_read,item_show_type,itemidx,key,msgid,pos_num,title,tts_is_ban,url,user_read_status
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2s6uTCua5EPu5Oa0ibCJXvnVw0zMoaWw4ibPuIygfXUu44Sob7oGNruOSciaemHGYRXvTjc5S7PsK5w/300,2017-03-03 19:56:53,0,0,0,1,3018206481_2650648923_1,2650648923,46,我要你 - Nancy的尤克里里教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650648923&idx=1&sn=2a9aa06a8c220f4b1c564aee1ddf5ec4&chksm=83d0cb25b4a7423397c4f5b95b1cb5ff13430cc29e3ec7dea8dad3167dd3281c57f72a366258#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2oUibicJuxgSra7HcvXNA6MMxdrmlibquLSiaQb4MREEACxmTPJ7zsXfTX67tibA8gN6XBrN6DagUycvg/300,2017-03-17 20:35:08,0,0,0,1,3018206481_2650648934_1,2650648934,47,预谋邂逅 - Nancy吉他教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650648934&idx=1&sn=fd69c73e3cae548c1e2b177ee750d15f&chksm=83d0cb18b4a7420ea5a3b2eb5878c1425effe645e3d82d67910dfb4ddbafb6e169a03f406cf9#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2pibr935M9ia3XWZz6r5ia9sPFOYxFtWHG7iaeUhclHhxgcAfpauMso3HDcOB9hzSp25OlLFCicNy5YibA/300,2017-04-07 19:59:49,0,0,0,1,3018206481_2650648956_1,2650648956,48,Closer - 吉他教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650648956&idx=1&sn=5375500a2e6a83e2733a45fb6228eb1b&chksm=83d0cb02b4a742142827e5aac1abded4cc33492553301ad1a4b92e6bf6fb2836e9a98d54c4be#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1WgIad3GAOXUwnBqZIloRY5Z6GFghK7mQVrnYaxnvGgOrIFwWYuicpUXAf2Yd4HT4vMcMMgNzhXew/300,2017-04-22 19:56:11,0,0,0,1,3018206481_2650648972_1,2650648972,49,小情歌 - Nancy弹唱完整教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650648972&idx=1&sn=79925c374e24303bc5b68b9b5f4f3c86&chksm=83d0cbf2b4a742e4e6843e952a3bb6ee0af20205c4bfef670426db8a17a42a92cbf68b500ac7#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE23icbL0YHCcFaDic8dqg7oI6GQwOlfCUxy8tVzhnkRSeV7q4LABS4MJTgPjeRcvqdpPwq64yibbVCEg/300,2017-05-05 20:21:19,0,0,0,1,3018206481_2650648980_1,2650648980,50,礼物 - Nancy吉他教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650648980&idx=1&sn=bddc2b43a546c9decc4a830a9ecc4221&chksm=83d0cbeab4a742fca0ca374faf94043081599df5b4fe71f5aeec2e2de6c3c3f5f1bcf1b0e419#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0TLKGjvUE1w52YesBsHY9sPN1KQ0oHiaI3fQMibzIN2stiawgAicE37agUUAohHb7SKb7OBeId31Wjyw/300,2017-05-19 19:56:58,0,0,0,1,3018206481_2650648994_1,2650648994,51,分裂 - Nancy吉他弹唱,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650648994&idx=1&sn=689fc6036582282369e4ddb2173eabd2&chksm=83d0cbdcb4a742ca1f61a3939b3dfd825a9bbbd64003df0e5c0cdd01e1c8dfc6c7c786a0504d#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE3eA82YQY2owRe38zLtdWobL2I7HAEV6NBlCNqAQIBcfNa8JIJTeibbQKWEiaudFFJaNA6icIiarliaAfg/300,2017-06-03 20:09:24,0,0,0,1,3018206481_2650649007_1,2650649007,52,我喜欢上你时的内心活动 陈绮贞 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649007&idx=1&sn=865a42b93e28e3068d510d2354848056&chksm=83d0cbd1b4a742c79488a182a80386bb489c112d13af58b83f934f510095f954824ed666094f#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0dRYYD22XqMMia6AB2FfBk3AIicdpMmrveGyRYMpDN8BOn7aOBw24DHUeWiayWo5ANq1iaCiaHcbvia7LA/300,2017-06-16 20:20:17,0,0,0,1,3018206481_2650649018_1,2650649018,53,我害怕 - Nancy吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649018&idx=1&sn=c0ff97a080049719b6fb727a6bc05389&chksm=83d0cbc4b4a742d21b2981e4237d5de99385dd80667f120d19bf0b320e2cbc2136bfdefc607b#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1SDElXQHX8a0YasiaXiasj4GqzqjDbJiaNO4AZ2OYjVicPrWMwJibGa7mJxTE6IF2BhyHPN9iay6MU5vRQ/300,2017-07-08 19:53:44,0,0,0,1,3018206481_2650649029_1,2650649029,54,致姗姗来迟的你 - Nancy吉他教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649029&idx=1&sn=a7d3f17f1c8a3a6b22b6fdb5634aba83&chksm=83d0cbbbb4a742ad8c208e9d59197000beb8e2e16d1fee2df25de1940cfb63a49f98141d4b52#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0WBzlUXPjwic0Na32xp1Wicia0LlYWYJtnficMMs8jvia0rZR4XvORiaT3KwunatqvhCYZ4iclx6JerRxNg/300,2017-07-28 19:57:00,0,0,0,1,3018206481_2650649041_1,2650649041,55,致姗姗来迟的你 - 尤克里里教程,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649041&idx=1&sn=67ee3804a8348030194bc49e59cab728&chksm=83d0cbafb4a742b9be7a4ac9883f7438b1d071a8bc54777184282132462395bbeb58ce12119f#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1kmZ39TibYicFoA6AxicTaxWPwD1Fnzmzmb6smPVic84TuczYTOHQ3MYMjuCacLAzRqNbrE8be3JejMQ/300,2017-08-04 19:50:00,0,0,0,1,3018206481_2650649052_1,2650649052,56,借我 谢春花 - Nancy吉他教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649052&idx=1&sn=2c9418603ed7931a13bfd19e3d157910&chksm=83d0cba2b4a742b4cf88fdb1830421e3888359224530a9dc3efc3db78dc06d0c3953991cd8c2#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0ZBneCYWetWXeH5Ya1SL1zR1tPXnMDy0Q9gZnhea5sAnJfqOYqVxqfic88bEGhrCyfZQVp0OUicsQg/300,2017-08-20 19:47:00,0,0,0,1,3018206481_2650649063_1,2650649063,57,あいうえお - 学日语的Nancy的吉他教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649063&idx=1&sn=02fc28a8437bcc0079491ce9386bf142&chksm=83d0cb99b4a7428f56559c065f97fcba8191496b6ee8ff1c20a2b175275395557ec6f4d64e99#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE3bbEbWSu8GrfQushPfGejicdVz26WewDUfDklG1vAXSiatYZsJ4HTROdgVsgcWJm9VCnIrS103lg9g/300,2017-09-08 19:59:21,0,0,0,1,3018206481_2650649082_1,2650649082,58,Shape of You - Nancy完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649082&idx=1&sn=fab57be17982b2d616752b66b9ad9421&chksm=83d0cb84b4a7429204d412fb7abd09249dcaabcfe36773db53beafe8c6889911aa83d8110bb2#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1IDUULoaP8iblaCia9eIyntKTOPaPZunluqvf0IJ5Qku24t1cx3wEuEa4qG7kHxiapFqiag1znhLofHA/300,2017-09-22 19:57:00,0,0,0,1,3018206481_2650649102_1,2650649102,59,红色高跟鞋 - Nancy吉他完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649102&idx=1&sn=d5a2363d65e31214b6c4acdad9ce7ce0&chksm=83d0c870b4a74166b55a16a29eb1ea6cf8bf7f4a683da38b283f7de6eec88f92c8cc4676ddc0#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1r9ia9FCU2Ytl5y6Zqeeu8xHWYrffx5dAUapGvfACntn4BbEdZqnbVSPpS0dKZnnBggrwekjvXCRA/300,2017-10-06 21:36:36,0,0,0,1,3018206481_2650649145_1,2650649145,60,Look What You Made Me Do -Nancy完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649145&idx=1&sn=0eea6871c73aea54c23b59e0d21a5a3a&chksm=83d0c847b4a741513c7ca41f4c0d38a0278f6308cd457ad39e37d5da29f59b3ca405844f47f0#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2F3JqJUJbGLOVmJbdiapQAAfYNRBy8NrnajkXtoF2Y4bunWsCic1DqTKEVdEx8wGkJQibfG46iacWibGQ/300,2017-10-20 19:57:00,0,0,0,1,3018206481_2650649168_1,2650649168,61,外面的世界 - Nancy吉他完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649168&idx=1&sn=4cddb0763064cb9b1997ec70f479476e&chksm=83d0c82eb4a74138e76f422b6f602a68f1f1bebba8eaa29d16319311ec7857a3d0bffaea7be7#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0DFSehpze7B1nUEGibsnsumSmP2ggIic37nMFZjPibSnlvpA5iaw0Z6MYGkKickAic8Sw4l0ZmUbphDIibg/300,2017-11-03 19:57:00,0,0,0,1,3018206481_2650649187_1,2650649187,62,理想三旬 - Nancy吉他完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649187&idx=1&sn=fc40b51ef4e6a826a337fb8b885d0a87&chksm=83d0c81db4a7410b06c5a1a0c4766cc743baa8dd4a67a2ab16388763c2124f8a5f2a64ff9ef8#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2cFcJYGpDHPibSVOvI3UveaXlZ99NkibO9fibubXx0boUYicsico3VVy1oNUuTiaIWOFOxgIialrNXqqCQA/300,2017-11-17 20:56:23,0,0,0,1,3018206481_2650649201_1,2650649201,63,说爱你 - Nancy吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649201&idx=1&sn=8f5d5d3286030e0bac7093073891bf82&chksm=83d0c80fb4a74119c53c4f867c4dfae538536c31bea357003d19ff61f04cd4dc2666dae906c9#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0Zzibw0qYia05fqsfny77ddOIZCLiaJZAqm2ouOcq2xEfjVtQHwfnpl9SNrJTsvwvZCEvvDvoOOq5lg/300,2017-12-01 19:57:00,0,0,0,1,3018206481_2650649217_1,2650649217,64,骆驼 - 薛之谦 ~ Nancy吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649217&idx=1&sn=dab2f28da2cdd56a056f72351e948885&chksm=83d0c8ffb4a741e9137edb3c3349204d1802bc5a4805308550218e94fa9c6ac524073ec80231#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2vcSWuYDLpBibPXeqmv5CLZ9Z0icO1Pt0YJaCSgqQkeBgZDsN0klzLu8zrPQqZ5siaeu6a63xGFsUSg/300,2017-12-15 21:41:15,0,0,0,1,3018206481_2650649235_1,2650649235,65,Remember Me 《寻梦环游记》 吉他完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649235&idx=1&sn=87cb9645bb589422c93e58cdee6db1e0&chksm=83d0c8edb4a741fb8054071cf69808fca03ccadcaf6250de71843a901c130da3520336c13277#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE16Km7BhPX856ySdibb1ZQEFcd4wNOPQsL7sQaeYmYia0rHGoElywqia6ic6q2PiaPicwR0nujT77CeMbdQ/300,2017-12-29 19:58:00,0,0,0,1,3018206481_2650649298_1,2650649298,66,爱你 - 王心凌 - Nancy吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649298&idx=1&sn=9634ec6510cc1231de23012fdb428154&chksm=83d0c8acb4a741baa8442574d745657ea53ebab7a6a59d35314c49ca3fac72608f53fe251a71#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0SH0WaP7eyIsrQAGyK6sU4wEXgmxNrP9X0ZRwiaNVukPswpf4YDibWetTBnzCNDGcd3ny20LdkSJ2Q/300,2018-01-05 19:57:00,0,0,0,1,3018206481_2650649305_1,2650649305,67,Nancy教你用尤克里里弹《爱你》,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649305&idx=1&sn=f1b1fd78f85f67405935e3b698dbd2c6&chksm=83d0c8a7b4a741b148a3e306c73e0bf4b9485eca5e3f834738b06a9abcc2c3190d7ef063d716#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0T87Zy3cVpJefQjXYIA5ibqhq8je3czqYSEgTd0n17iagffoEE4B5sNcpwkbK5zIfbYe7eTSKvQTKg/300,2018-01-27 11:58:00,0,0,0,1,3018206481_2650649326_1,2650649326,68,The Rose - 吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649326&idx=1&sn=5e58056a76801433531e0e5dfa57bfdb&chksm=83d0c890b4a741866131ada5147b310fd480d69609e10059687b12aa239c4912143a0f891f98#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE07R9Cq5ybicrDxA95wgcU5LSDVSbPNscNT2RfVrxBjwxKspBegGRXq32GiawZC8icGsdniclrZYwcQtg/300,2018-02-09 20:56:05,0,0,0,1,3018206481_2650649346_1,2650649346,69,说散就散 - Nancy弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649346&idx=1&sn=f537ec6df679ad26518edd4f9df2f1ad&chksm=83d0c97cb4a7406a33976dce8cf64307ceedb21952dbb08f2fad337417548784fde46d22d74d#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE0nlosWPzAN7pORRNN6xW32oAUjQGsWf0X29kZ1muYJ5x0YokewRfh0Zu0rjx8gCZQgxxxib7vmibFg/300,2018-03-02 19:50:00,0,0,0,1,3018206481_2650649400_1,2650649400,70,HAVANA -Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649400&idx=1&sn=df917c2e19ff9d955f4579533b0cde5e&chksm=83d0c946b4a74050efcab128baf5902093d8afc5266829ab33bad0641f338022098fefc32ebe#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2196sMFr7dKHLB2kRg2DLicPib40EOvdyuLIz7viakfDSh7avcMGLEiajeBmA5zppIUeASpGzGHP37ug/300,2018-03-16 18:55:39,0,0,0,1,3018206481_2650649420_1,2650649420,71,美好事物 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649420&idx=1&sn=deafb85a3c6362f573aa5fa1dbb72cd6&chksm=83d0c932b4a74024e719ef2e02fa2111441622f61b18e5983d0bbdee68f90469145ff93a860d#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1iaXEc1PgxIMXwdBwtQY8WkAR8iaqp0fKZficEY5fsqatRdcXwfWagEkXmL8Lg5WXXYmeOLeEwicW0ibQ/300,2018-04-13 19:57:00,0,0,0,1,3018206481_2650649458_1,2650649458,72,又美又好听的吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649458&idx=1&sn=a0d111216d3bd4736ab647069df7a00b&chksm=83d0c90cb4a7401a7ec2b90a0601e11195f75d43633a291dce70d0bdaea77d86aa57f8abac5c#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2uThGyOAlVSrE2wVUVjhCEoplia4MXpECQRtiadeyvRicg3aKuxE5jnYDbuwbibiaTheKEriaUXBscYrAA/300,2018-05-05 00:01:00,0,0,0,1,3018206481_2650649512_1,2650649512,73,Tomorrow - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649512&idx=1&sn=baa18fdc7dbc0892a195d9f76561db8f&chksm=83d0c9d6b4a740c0b98b31700c9a25c9c126ac0e07b3ffb83d9bbacf89f96bc501a56d57b043#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE3aQAicPZdoswn0W07HvDo4nfhjD2TFhHo2BldYT0KcBMqtdJ3ibgeaSjb3HgHLOx26JD1QunibvsjHw/300,2018-05-18 19:57:00,0,0,0,1,3018206481_2650649534_1,2650649534,74,《慢慢喜欢你》一点一点嵌入记忆,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649534&idx=1&sn=cab8924e7153b758feaae2517d8f6545&chksm=83d0c9c0b4a740d6ee97c971fcd8d9afae29ea9384b098fc86a718ad7dd5ccb6abd651b9563a#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE03Y3SwhHcDiawskbXAZZzlgqf2Crspv7xHK2FxHniatYbBmYvicgNiaszUOzIiabLrQ6VG5D0OwuJxkmA/300,2018-06-05 21:19:48,0,0,0,1,3018206481_2650649566_1,2650649566,75,第三人称 - Nancy吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649566&idx=1&sn=75c6616da57a95d539582cd42b8586c8&chksm=83d0c9a0b4a740b6877435ed83801212422660dcb0ce9fed5c9ce1385b11a363547c928bc951#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE2OVy7IL9mUpUPR9fNpyW4yWjwYr9WCPcTj1khw81iaehQtZLl65uAo36ibvWS2w42QqrIJbIAIfFPQ/300,2018-06-15 20:25:33,0,0,0,1,3018206481_2650649616_1,2650649616,76,醉赤壁 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649616&idx=1&sn=4a289ab9f9683003e9134b9605b51d76&chksm=83d0ce6eb4a747787daeed6439edad716e678e1b0b9d25c051d803a54b2fe2cd01f752aab936#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1AyWblmeZLEKhDOicY71DkILib9NPY4BUT44z7SWunTqDur8CJ0eKkSicYVGBiclZNCLQuK6IeBSsAwg/300,2018-07-06 19:51:00,0,0,0,1,3018206481_2650649671_1,2650649671,77,《答案》- Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649671&idx=1&sn=6a0405fe582e8b95227cd0a7c839912d&chksm=83d0ce39b4a7472feb87435b9b3ca3dd34a4c46414238087ad42654f3f9ab6baa2c5727209aa#rd,0
http://mmbiz.qpic.cn/mmbiz_jpg/68JxwhxIxE1p2MjZcG7d1xkcfc33icfvpicK09I3o0GZVzDEn7IxEu0n7wTLTIaMic5ZicUdunED7gheDuShFzUYkw/300,2018-07-27 19:50:00,0,0,0,1,3018206481_2650649774_1,2650649774,78,可能否 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650649774&idx=1&sn=8e9a39ee747b1a2c323b087f166b6c7e&chksm=83d0ced0b4a747c6f108cb4dbbe2200eda61343f688d7dfca5cd26cc682a0ea55425adcbd001#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1ibyprshIQ4HiaH9iaCSQXNkbQibsCU2hO4eiaiacDm2gub7fX4icX5fFTeKROOibeosp0PC85nlxZEQosIA/300,2018-10-12 19:57:00,0,0,0,1,3018206481_2650650115_1,2650650115,79,Honey Honey - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650115&idx=1&sn=e56d5f980f25c6ee461f49d562ef595c&chksm=83d0cc7db4a7456b1fff05c99260304c10e50be5d7b3401415a70cf05aa30fcf3f685ab52e2a#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3jSZ69e7ibydV59bsDZZ2yeunwEIicmN0erQYhib8ZltrwHp8CAfCA1Zc8d38gkU6RicvhcFnekdJIWg/300,2018-10-19 19:58:00,0,0,0,1,3018206481_2650650137_1,2650650137,80,Honey Honey - Nancy尤克里里弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650137&idx=1&sn=4c6564ac11f0158446dd9e296720a0c5&chksm=83d0cc67b4a745716e363e95cb23cb9c1434bacca2c89162cd717b79233042d4eb3e5e6870ed#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE0iaiaKSTw0RGmGz95I8dtFLiaTDgibibdFb6UP1PlibCRHVt4wpoztphiapLLkz85y56v0Ea91lxrBFxRDw/300,2018-11-02 19:58:00,0,0,0,1,3018206481_2650650157_1,2650650157,81,Duet - Nancy吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650157&idx=1&sn=152299cf242e86e79bde9df71ddb53cf&chksm=83d0cc53b4a74545b53d3044071f8c3c269f38c7a89e0c1268bcf0ce2de78e2f61dc62f3d956#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1Tkz2SZwwnCqxIln6Wq3JGo5WMgSeuOz8iaUR6mbYiaFpM0licOv4icib0yia6hwu1BMLXthvZPjiaP1Vbw/300,2018-11-16 19:58:00,0,0,0,1,3018206481_2650650213_1,2650650213,82,Perfect -Ed Sheeran- Nancy吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650213&idx=1&sn=55d772d2608ea93ca70c76036a08cd95&chksm=83d0cc1bb4a7450ddf93bf3e45e2196bd425bab3a4774ed6810824d5097a9cc203d496160b52#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE0fxa8icibe9lmtuCavFIr1GUCiahNqNSAJKu7WhzHQhbe9YeRnr4oOq0xU0w9x2ygab11IWMyT09ia9g/300,2018-11-24 19:58:00,0,0,0,1,3018206481_2650650223_1,2650650223,83,Duet - Nancy尤克里里教学之横按偷懒法,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650223&idx=1&sn=342fc6b2e7298d4fd7eeab002c1931f9&chksm=83d0cc11b4a74507f9fc8a2e1194459bbfe9222de6bf152c577880fd898bb554eac2b9d293d3#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1ftfEe0NkFuhn4eSkZOSmovqoWZohkPYX1c9vTqlgxNicwWYlnbnKCgCf5MyUVZibPyp6XicIL1amSQ/300,2018-12-07 19:56:39,0,0,0,1,3018206481_2650650249_1,2650650249,84,Self - 陈绮贞 -Nancy吉他弹唱完整教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650249&idx=1&sn=381c841f1a5d3305ea220655922b553e&chksm=83d0ccf7b4a745e1e1fff5cc451a32c6f170b22187a5c70821d95ad03ee538c6bfa0cb7d10a8#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3EaVVweGIoWibiaI3H4F2nHicR5nxV1rdtEVTCCUqdrgWGiagCO72M7JajntmEmK05SFLfvRtgQupAlg/300,2019-01-04 19:58:00,0,0,0,1,3018206481_2650650305_1,2650650305,85,把我轻轻放在木椅上 崔开潮-Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650305&idx=1&sn=57155408d8ef17c7e2c5462dbf8d4fc5&chksm=83d0ccbfb4a745a97016eb2f3a70c16debdb3d81292e8a4e03a4affb03459536d3bef081271e#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE0BVrzJic2Rib4m8yhOpIpvS9DB7yb0fsOUgAY6iautU3DYJFRn3aLD9Y16KSJLHheHgkFU7EyIxJtXA/300,2019-01-18 21:40:17,0,0,0,1,3018206481_2650650321_1,2650650321,86,安静 周杰伦- Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650321&idx=1&sn=6a83a411d34e15d5b3d01993b2f91d8d&chksm=83d0ccafb4a745b91f824b33bd3b85993b8a1719b1b8f3c934c7989abc0ea48b883058b1ca67#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3sMNGwtpFDgHqJRs9Lr5VNGsXIUFVVibJJkjWwQCwZAcvPrdzJgZUlo5gJCNMnze02V4GHBtyGQHQ/300,2019-02-01 19:55:00,0,0,0,1,3018206481_2650650362_1,2650650362,87,天黑黑 孙燕姿 - Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650362&idx=1&sn=9805574aae044810809bbc3edea1e576&chksm=83d0cc84b4a745923501a904808e7c3be7a5a552a4030c5683ceddfb9a6961fa1d91837a4663#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE3CnnD1OSr6BRh7joSrc2cnUuibLISDZlicJZEo4axVlVZvDexmMuOdibDIqnMfjv0PLcj4H156a1RlA/300,2019-02-15 19:58:00,0,0,0,1,3018206481_2650650386_1,2650650386,88,电台情歌 莫文蔚-Nancy吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650386&idx=1&sn=75452414349ea222353c8d84691ee4b3&chksm=83d0cd6cb4a7447afb083488208ccdfa143c5810ef3785ded2279799ec601cc2e3f2912f9595#rd,0
https://mmbiz.qlogo.cn/mmbiz_jpg/68JxwhxIxE1XLpz7IjdAsmGys5EYicatCxwho3Pz4RCYCb3FlhmNKzVerNXYBgZVIgv2jDBticPoictVaQtru0Avw/300,2019-03-01 20:02:05,0,0,0,1,3018206481_2650650433_1,2650650433,89,《我》做了个蔡依林的吉他弹唱教学,0,http://mp.weixin.qq.com/s?__biz=MzAxODIwNjQ4MQ==&mid=2650650433&idx=1&sn=1e76b42f10a740ee3d9883c086ec1b1b&chksm=83d0cd3fb4a74429ee71c3a1a43969b2a8f5cba689b630fecb3608f13549da7cfc4ab9abb158#rd,0
